0.01 	 1.148874e-50 
0.0201 	 1.268149e-46 
0.030301 	 1.521553e-43 
0.040604 	 7.242492e-41 
0.05101 	 4.495537e-38 
0.06152 	 1.627488e-35 
0.072135 	 5.388551e-33 
0.082857 	 2.424236e-30 
0.093685 	 6.424905e-28 
0.104622 	 1.079751e-25 
0.115668 	 1.615755e-23 
0.126825 	 1.451684e-21 
0.138093 	 7.257248e-20 
0.149474 	 2.824975e-18 
0.160969 	 1.069396e-16 
0.172579 	 3.058772e-15 
0.184304 	 7.541427e-14 
0.196147 	 1.635614e-12 
0.208109 	 2.575246e-11 
0.22019 	 2.968299e-10 
0.232392 	 3.847509e-09 
0.244716 	 5.982181e-08 
0.257163 	 1.33695e-06 
0.269735 	 2.995807e-05 
0.282432 	 0.0007655091 
0.295256 	 0.01520533 
0.308209 	 0.1315076 
0.321291 	 0.3532117 
0.334504 	 0.6764121 
0.347849 	 1.284985 
0.361327 	 2.223508 
0.374941 	 3.519354 
0.38869 	 4.974865 
0.402577 	 6.182339 
0.416603 	 6.98525 
0.430769 	 7.270471 
0.445076 	 7.216838 
0.459527 	 7.061 
0.474123 	 6.53802 
0.488864 	 6.257417 
0.503752 	 4.91139 
0.51879 	 2.978286 
0.533978 	 1.011798 
0.549318 	 0.1792346 
0.564811 	 0.01944016 
0.580459 	 0.0013132 
0.596263 	 6.120903e-05 
0.612226 	 2.049916e-06 
0.628348 	 5.198724e-08 
0.644632 	 1.044873e-09 
0.661078 	 1.77138e-11 
0.677689 	 2.413969e-13 
0.694466 	 2.842023e-15 
0.71141 	 3.609118e-17 
0.728525 	 4.494015e-19 
0.74581 	 5.538774e-21 
0.763268 	 7.043192e-23 
0.780901 	 7.87835e-25 
0.79871 	 8.454706e-27 
0.816697 	 9.335952e-29 
0.834864 	 7.70383e-31 
0.853212 	 4.564747e-33 
0.871744 	 2.370116e-35 
0.890462 	 7.943511e-38 
0.909366 	 2.125061e-40 
0.92846 	 4.829567e-43 
0.947745 	 7.777471e-46 
0.967222 	 1.125324e-48 
0.986894 	 1.516105e-51 
1.006763 	 1.382854e-54 
1.026831 	 1.041415e-57 
1.047099 	 6.07869e-61 
1.06757 	 2.417056e-64 
1.088246 	 7.185398e-68 
1.109128 	 2.308768e-71 
1.13022 	 5.229088e-75 
1.151522 	 1.636013e-78 
1.173037 	 7.020335e-82 
1.194768 	 3.251773e-85 
1.216715 	 1.234707e-88 
1.238882 	 4.78513e-92 
1.261271 	 1.251852e-95 
1.283884 	 1.909984e-99 
1.306723 	 3.143843e-103 
1.32979 	 3.946416e-107 
1.353088 	 3.256949e-111 
1.376619 	 3.339541e-115 
1.400385 	 3.045824e-119 
1.424389 	 2.167113e-123 
1.448633 	 3.388176e-127 
1.473119 	 7.241259e-131 
1.49785 	 1.387972e-134 
1.522829 	 5.380459e-138 
1.548057 	 2.163021e-141 
1.573538 	 8.577553e-145 
1.599273 	 1.573399e-147 
1.625266 	 4.193556e-150 
1.651518 	 1.365819e-152 
1.678033 	 1.947269e-154 
1.704814 	 8.645714e-156 
1.731862 	 7.263798e-157 
