0.01 	 1.699351e-14 
0.0201 	 1.875865e-13 
0.030301 	 9.579848e-13 
0.040604 	 2.670446e-12 
0.05101 	 5.259968e-12 
0.06152 	 6.016087e-12 
0.072135 	 4.284051e-12 
0.082857 	 2.571016e-12 
0.093685 	 1.280044e-12 
0.104622 	 5.551119e-13 
0.115668 	 2.427047e-13 
0.126825 	 9.929829e-14 
0.138093 	 3.679682e-14 
0.149474 	 1.390799e-14 
0.160969 	 5.361189e-15 
0.172579 	 1.978279e-15 
0.184304 	 7.535773e-16 
0.196147 	 2.911165e-16 
0.208109 	 1.106985e-16 
0.22019 	 4.814473e-17 
0.232392 	 2.367025e-17 
0.244716 	 1.183255e-17 
0.257163 	 6.528928e-18 
0.269735 	 3.916365e-18 
0.282432 	 2.581728e-18 
0.295256 	 1.969648e-18 
0.308209 	 1.714293e-18 
0.321291 	 1.423695e-18 
0.334504 	 1.161884e-18 
0.347849 	 8.722902e-19 
0.361327 	 5.735765e-19 
0.374941 	 3.477504e-19 
0.38869 	 1.905777e-19 
0.402577 	 8.67283e-20 
0.416603 	 3.580885e-20 
0.430769 	 1.353325e-20 
0.445076 	 4.912551e-21 
0.459527 	 1.86742e-21 
0.474123 	 7.492507e-22 
0.488864 	 3.062331e-22 
0.503752 	 1.219238e-22 
0.51879 	 4.551887e-23 
0.533978 	 1.541318e-23 
0.549318 	 4.833629e-24 
0.564811 	 1.348103e-24 
0.580459 	 3.425444e-25 
0.596263 	 8.827879e-26 
0.612226 	 2.116825e-26 
0.628348 	 4.851913e-27 
0.644632 	 1.09513e-27 
0.661078 	 2.744506e-28 
0.677689 	 5.952078e-29 
0.694466 	 1.252527e-29 
0.71141 	 3.2102e-30 
0.728525 	 8.335957e-31 
0.74581 	 2.366628e-31 
0.763268 	 8.151287e-32 
0.780901 	 2.566751e-32 
0.79871 	 7.834153e-33 
0.816697 	 2.648528e-33 
0.834864 	 7.545076e-34 
0.853212 	 1.972276e-34 
0.871744 	 5.785395e-35 
0.890462 	 1.48451e-35 
0.909366 	 3.677395e-36 
0.92846 	 1.001377e-36 
0.947745 	 2.442865e-37 
0.967222 	 6.127371e-38 
0.986894 	 1.684122e-38 
1.006763 	 3.988522e-39 
1.026831 	 9.047363e-40 
1.047099 	 2.186194e-40 
1.06757 	 4.703381e-41 
1.088246 	 9.93872e-42 
1.109128 	 2.594234e-42 
1.13022 	 5.879219e-43 
1.151522 	 1.489475e-43 
1.173037 	 4.574463e-44 
1.194768 	 1.614328e-44 
1.216715 	 5.083921e-45 
1.238882 	 1.979031e-45 
1.261271 	 9.380825e-46 
1.283884 	 3.96365e-46 
1.306723 	 1.809699e-46 
1.32979 	 7.887704e-47 
1.353088 	 2.58549e-47 
1.376619 	 8.117701e-48 
1.400385 	 2.291745e-48 
1.424389 	 4.917518e-49 
1.448633 	 1.07049e-49 
1.473119 	 2.19444e-50 
1.49785 	 3.342687e-51 
1.522829 	 5.350016e-52 
1.548057 	 7.849199e-53 
1.573538 	 9.513991e-54 
1.599273 	 1.445683e-54 
1.625266 	 2.132408e-55 
1.651518 	 2.560417e-56 
1.678033 	 4.041295e-57 
1.704814 	 8.105397e-58 
1.731862 	 1.752443e-58 
1.759181 	 5.092253e-59 
1.786772 	 2.177242e-59 
1.81464 	 9.133319e-60 
1.842787 	 5.772513e-60 
