0.01 	 7.56285e-12 
0.0201 	 3.4826e-11 
0.030301 	 1.090512e-10 
0.040604 	 2.966742e-10 
0.05101 	 6.952849e-10 
0.06152 	 1.332906e-09 
0.072135 	 2.161757e-09 
0.082857 	 3.113305e-09 
0.093685 	 4.459092e-09 
0.104622 	 6.629764e-09 
0.115668 	 1.020283e-08 
0.126825 	 1.546241e-08 
0.138093 	 2.223206e-08 
0.149474 	 3.190216e-08 
0.160969 	 4.909265e-08 
0.172579 	 8.601385e-08 
0.184304 	 1.70796e-07 
0.196147 	 2.823251e-07 
0.208109 	 3.514252e-07 
0.22019 	 3.7446e-07 
0.232392 	 3.942905e-07 
0.244716 	 4.079143e-07 
0.257163 	 4.200457e-07 
0.269735 	 4.305749e-07 
0.282432 	 4.548691e-07 
0.295256 	 5.295955e-07 
0.308209 	 6.555809e-07 
0.321291 	 7.984623e-07 
0.334504 	 9.627315e-07 
0.347849 	 1.111008e-06 
0.361327 	 1.15091e-06 
0.374941 	 1.05687e-06 
0.38869 	 9.525169e-07 
0.402577 	 8.838053e-07 
0.416603 	 7.887093e-07 
0.430769 	 6.949251e-07 
0.445076 	 6.464283e-07 
0.459527 	 6.576948e-07 
0.474123 	 6.855775e-07 
0.488864 	 7.294622e-07 
0.503752 	 7.709147e-07 
0.51879 	 8.231181e-07 
0.533978 	 8.929856e-07 
0.549318 	 9.31322e-07 
0.564811 	 8.693307e-07 
0.580459 	 8.375827e-07 
0.596263 	 8.845728e-07 
0.612226 	 1.023543e-06 
0.628348 	 1.31758e-06 
0.644632 	 1.55848e-06 
0.661078 	 1.444983e-06 
0.677689 	 1.15177e-06 
0.694466 	 9.262689e-07 
0.71141 	 8.034303e-07 
0.728525 	 6.873918e-07 
0.74581 	 5.754966e-07 
0.763268 	 4.80553e-07 
0.780901 	 3.663262e-07 
0.79871 	 2.480489e-07 
0.816697 	 1.73534e-07 
0.834864 	 1.332008e-07 
0.853212 	 1.020829e-07 
0.871744 	 7.301481e-08 
0.890462 	 5.595134e-08 
0.909366 	 4.543667e-08 
0.92846 	 3.931616e-08 
0.947745 	 3.582253e-08 
0.967222 	 3.510072e-08 
0.986894 	 3.555585e-08 
1.006763 	 3.373976e-08 
1.026831 	 2.968766e-08 
1.047099 	 2.453818e-08 
1.06757 	 1.919474e-08 
1.088246 	 1.654952e-08 
1.109128 	 1.772379e-08 
1.13022 	 2.521647e-08 
1.151522 	 4.097585e-08 
1.173037 	 5.168404e-08 
1.194768 	 5.396226e-08 
1.216715 	 5.213797e-08 
1.238882 	 5.362845e-08 
1.261271 	 5.976539e-08 
1.283884 	 6.93113e-08 
1.306723 	 8.604363e-08 
